"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"
19	0.884759798082922	16	23	"Churn"
20	0.942229820327166	16	23	"Churn"
21	0.870749530705283	17	23	"Churn"
22	0.895459159768858	17	23	"Churn"
23	0.910681739669077	17	23	"Churn"
24	0.940583415273681	16	23	"Churn"
25	0.92322227316094	20	23	"Churn"
26	0.882748708290483	15	23	"Churn"
27	0.913236723260733	16	23	"Churn"
28	0.883939256625652	17	23	"Churn"
29	0.873596957613351	17	23	"Churn"
30	0.913796800362133	18	23	"Churn"
1	0.926838087585376	18	24	"Churn"
2	0.908034815134513	16	24	"Churn"
3	0.887563689997318	17	24	"Churn"
4	0.930881986027944	18	24	"Churn"
5	0.896378350456293	16	24	"Churn"
6	0.91840241212269	16	24	"Churn"
7	0.909384549246517	18	24	"Churn"
8	0.893353986439093	17	24	"Churn"
9	0.881502614745018	16	24	"Churn"
10	0.911740354363305	15	24	"Churn"
11	0.892181595972507	17	24	"Churn"
12	0.907908580780921	16	24	"Churn"
13	0.90273210220086	15	24	"Churn"
14	0.875286926147705	18	24	"Churn"
15	0.899504786145078	16	24	"Churn"
16	0.88041859744839	15	24	"Churn"
17	0.88076338555062	17	24	"Churn"
18	0.88593617920541	15	24	"Churn"
19	0.941040180113643	19	24	"Churn"
20	0.893063542162077	16	24	"Churn"
21	0.893331856446611	17	24	"Churn"
22	0.934696993021346	18	24	"Churn"
23	0.895407196969697	17	24	"Churn"
24	0.900368052558385	15	24	"Churn"
25	0.903307614470023	16	24	"Churn"
26	0.899884768359622	17	24	"Churn"
27	0.910317568488483	16	24	"Churn"
28	0.903835149773111	16	24	"Churn"
29	0.917236129094135	17	24	"Churn"
30	0.917841557569654	17	24	"Churn"
1	0.91220523802491	15	25	"Churn"
2	0.885532612258276	17	25	"Churn"
3	0.917364638344153	15	25	"Churn"
4	0.920818056443204	15	25	"Churn"
5	0.895696851225697	16	25	"Churn"
6	0.910528461132691	16	25	"Churn"
7	0.90270332319348	16	25	"Churn"
8	0.866441260878153	17	25	"Churn"
9	0.899072094830937	18	25	"Churn"
10	0.899887724550898	15	25	"Churn"
11	0.915383877619527	18	25	"Churn"
12	0.899667217256121	15	25	"Churn"
13	0.901923076923077	15	25	"Churn"
14	0.895586527293844	16	25	"Churn"
15	0.922168069709053	21	25	"Churn"
16	0.899121980630817	15	25	"Churn"
17	0.931350060580395	15	25	"Churn"
18	0.928497488560304	17	25	"Churn"
19	0.906601870529984	19	25	"Churn"
20	0.905348099962946	18	25	"Churn"
21	0.915064898671456	20	25	"Churn"
22	0.883054711246201	14	25	"Churn"
23	0.910974792169482	17	25	"Churn"
24	0.862786926147705	16	25	"Churn"
25	0.919411971007716	16	25	"Churn"
26	0.912506876948469	15	25	"Churn"
27	0.933326778105539	15	25	"Churn"
28	0.89843791901314	15	25	"Churn"
29	0.90272773466371	16	25	"Churn"
30	0.881776597138671	15	25	"Churn"
1	0.893882175226586	15	26	"Churn"
2	0.885793580465712	18	26	"Churn"
3	0.917424242424242	17	26	"Churn"
4	0.938790246212121	18	26	"Churn"
5	0.873047654690619	16	26	"Churn"
6	0.886482794269679	19	26	"Churn"
7	0.922606334841629	17	26	"Churn"
8	0.918670315964523	18	26	"Churn"
9	0.889169488607014	17	26	"Churn"
10	0.881304091143184	18	26	"Churn"
11	0.904066051136364	18	26	"Churn"
12	0.894454277286136	16	26	"Churn"
13	0.899418163420187	17	26	"Churn"
14	0.925928492239468	17	26	"Churn"
15	0.899635908681961	17	26	"Churn"
16	0.888584055558744	20	26	"Churn"
17	0.883717878497421	20	26	"Churn"
18	0.904041829880839	17	26	"Churn"
19	0.868966427364865	16	26	"Churn"
20	0.875	18	26	"Churn"
21	0.902389569615837	17	26	"Churn"
22	0.910680052180818	21	26	"Churn"
23	0.904819432779895	16	26	"Churn"
24	0.876833001774929	17	26	"Churn"
25	0.909077624503156	16	26	"Churn"
26	0.902178868329311	15	26	"Churn"
27	0.893979424830489	15	26	"Churn"
28	0.928645717257262	15	26	"Churn"
29	0.901860877270713	17	26	"Churn"
30	0.910830511392986	16	26	"Churn"
1	0.887089473119945	16	27	"Churn"
2	0.895465333881053	16	27	"Churn"
3	0.904035669123098	16	27	"Churn"
4	0.90084503202944	19	27	"Churn"
5	0.904445661600256	18	27	"Churn"
6	0.913198390151515	18	27	"Churn"
7	0.889333333333333	18	27	"Churn"
8	0.903885978043912	18	27	"Churn"
9	0.859283705446823	17	27	"Churn"
10	0.899151033821717	17	27	"Churn"
11	0.901265337423313	18	27	"Churn"
12	0.913028079939287	19	27	"Churn"
13	0.909337574850299	17	27	"Churn"
14	0.910956325301205	16	27	"Churn"
15	0.878121356393315	18	27	"Churn"
16	0.934454277286136	17	27	"Churn"
17	0.902129120879121	18	27	"Churn"
18	0.924547671714594	18	27	"Churn"
19	0.867062475995391	19	27	"Churn"
20	0.895900064061499	16	27	"Churn"
21	0.891597549737085	16	27	"Churn"
22	0.918366430623974	16	27	"Churn"
23	0.895752536954663	16	27	"Churn"
24	0.924642929467402	16	27	"Churn"
25	0.886556952662722	16	27	"Churn"
26	0.90801153124162	14	27	"Churn"
27	0.935498355679231	17	27	"Churn"
28	0.916311816206303	15	27	"Churn"
29	0.882715178035784	16	27	"Churn"
30	0.898996369848388	18	27	"Churn"
1	0.882273998556478	16	28	"Churn"
2	0.899528824833703	18	28	"Churn"
3	0.899063286817736	19	28	"Churn"
4	0.926994992782389	16	28	"Churn"
5	0.876413250211327	17	28	"Churn"
6	0.895283933070612	17	28	"Churn"
7	0.892742081447964	17	28	"Churn"
8	0.874851956831277	16	28	"Churn"
9	0.90816896618733	17	28	"Churn"
10	0.928567864271457	17	28	"Churn"
11	0.898770725132745	19	28	"Churn"
12	0.876930177912051	16	28	"Churn"
13	0.907647714604236	17	28	"Churn"
14	0.940112243390932	20	28	"Churn"
15	0.896080885177246	16	28	"Churn"
16	0.917719974105087	17	28	"Churn"
17	0.916086843152593	18	28	"Churn"
18	0.91877123024664	16	28	"Churn"
19	0.913445520329012	16	28	"Churn"
20	0.908064498448924	17	28	"Churn"
21	0.911648882113821	17	28	"Churn"
22	0.855932910050389	17	28	"Churn"
23	0.903051925619736	16	28	"Churn"
24	0.894192068174369	17	28	"Churn"
25	0.8882853580528	15	28	"Churn"
26	0.876657196969697	16	28	"Churn"
27	0.867720808383234	15	28	"Churn"
28	0.894204125615764	17	28	"Churn"
29	0.910533720214543	17	28	"Churn"
30	0.927662302525555	15	28	"Churn"
1	0.885510522461715	18	29	"Churn"
2	0.926974358974359	17	29	"Churn"
3	0.927790057740888	16	29	"Churn"
4	0.882957555397636	16	29	"Churn"
5	0.900626361655773	16	29	"Churn"
6	0.91674797681226	16	29	"Churn"
7	0.914732507667654	15	29	"Churn"
8	0.894174151696607	18	29	"Churn"
9	0.879392592926741	18	29	"Churn"
10	0.914326896732462	18	29	"Churn"
11	0.887947761627569	16	29	"Churn"
12	0.92153909352321	16	29	"Churn"
13	0.89533125998984	18	29	"Churn"
14	0.892461910491143	16	29	"Churn"
15	0.927295860148797	17	29	"Churn"
16	0.890748756379611	16	29	"Churn"
17	0.885097474640744	17	29	"Churn"
18	0.912430079393721	17	29	"Churn"
19	0.943118872622012	19	29	"Churn"
20	0.900811310420375	18	29	"Churn"
21	0.832925726368349	19	29	"Churn"
22	0.857487462327421	15	29	"Churn"
23	0.891497929782769	17	29	"Churn"
24	0.908805706011691	17	29	"Churn"
25	0.910746356732348	17	29	"Churn"
26	0.896087831439394	16	29	"Churn"
27	0.89590346907994	17	29	"Churn"
28	0.901912518853695	15	29	"Churn"
29	0.921897307143209	18	29	"Churn"
30	0.895280235988201	17	29	"Churn"
1	0.891397276568327	19	30	"Churn"
2	0.908221854265191	15	30	"Churn"
3	0.89860449863972	14	30	"Churn"
4	0.902634995890264	18	30	"Churn"
5	0.923198951163553	18	30	"Churn"
6	0.866416040100251	18	30	"Churn"
7	0.901976871890949	17	30	"Churn"
8	0.896132723864645	15	30	"Churn"
9	0.914483532934132	16	30	"Churn"
10	0.917027698863636	15	30	"Churn"
11	0.872573152337858	17	30	"Churn"
12	0.907558973770304	19	30	"Churn"
13	0.914398085212683	16	30	"Churn"
14	0.911211377769141	17	30	"Churn"
15	0.887822617616811	19	30	"Churn"
16	0.882890469061876	18	30	"Churn"
17	0.916366612111293	19	30	"Churn"
18	0.900654033007493	16	30	"Churn"
19	0.890537695121808	16	30	"Churn"
20	0.883954478652447	18	30	"Churn"
21	0.919353727831028	17	30	"Churn"
22	0.896446404896725	20	30	"Churn"
23	0.903184764252134	17	30	"Churn"
24	0.896231957032561	18	30	"Churn"
25	0.912229260935143	17	30	"Churn"
26	0.917100935997976	16	30	"Churn"
27	0.913294355917307	16	30	"Churn"
28	0.909360865290069	20	30	"Churn"
29	0.923222177581358	16	30	"Churn"
30	0.88782321657803	16	30	"Churn"
1	0.817445698058178	1	1	"Heart"
2	0.835609449807707	1	1	"Heart"
3	0.822396193107683	1	1	"Heart"
4	0.802292046144505	1	1	"Heart"
5	0.804748941318814	1	1	"Heart"
6	0.80211503347535	1	1	"Heart"
7	0.821480021229813	1	1	"Heart"
8	0.780737704918033	1	1	"Heart"
9	0.810769230769231	1	1	"Heart"
10	0.822809816883216	1	1	"Heart"
11	0.803891171227037	1	1	"Heart"
12	0.800817980276737	1	1	"Heart"
13	0.836193568336425	1	1	"Heart"
14	0.789073778588253	1	1	"Heart"
15	0.786111111111111	1	1	"Heart"
16	0.804267161410019	1	1	"Heart"
17	0.790289491679964	1	1	"Heart"
18	0.785363420062937	1	1	"Heart"
19	0.822276323797931	1	1	"Heart"
20	0.811044730392157	1	1	"Heart"
21	0.812117034313726	1	1	"Heart"
22	0.824123109985417	1	1	"Heart"
23	0.837921196699823	1	1	"Heart"
24	0.802536231884058	1	1	"Heart"
25	0.793714285714286	1	1	"Heart"
26	0.818744776232809	1	1	"Heart"
27	0.796991327039681	1	1	"Heart"
28	0.795157862780814	1	1	"Heart"
29	0.824761904761905	1	1	"Heart"
30	0.807386845554784	1	1	"Heart"
1	0.83696721932016	1	2	"Heart"
2	0.792202729044834	1	2	"Heart"
3	0.772709305083406	1	2	"Heart"
4	0.808286951144094	2	2	"Heart"
5	0.792903525046382	1	2	"Heart"
6	0.850721247563353	2	2	"Heart"
7	0.861007462686567	2	2	"Heart"
8	0.896335807050093	2	2	"Heart"
9	0.843920145190563	2	2	"Heart"
10	0.823902288188002	2	2	"Heart"
11	0.865847934918648	2	2	"Heart"
12	0.824457142857143	2	2	"Heart"
13	0.816371172000921	1	2	"Heart"
14	0.812690781440781	2	2	"Heart"
15	0.812514194867136	2	2	"Heart"
16	0.829158936301793	2	2	"Heart"
17	0.807197237265521	1	2	"Heart"
18	0.816022823656411	2	2	"Heart"
19	0.81047619047619	1	2	"Heart"
20	0.81140585582142	2	2	"Heart"
21	0.83683569979716	2	2	"Heart"
22	0.836977295313814	2	2	"Heart"
23	0.839478973407545	2	2	"Heart"
24	0.805817791081434	1	2	"Heart"
25	0.823361162646877	2	2	"Heart"
26	0.782670120084766	2	2	"Heart"
27	0.795531849103278	1	2	"Heart"
28	0.840533088235294	1	2	"Heart"
29	0.782699443413729	1	2	"Heart"
30	0.800743043445295	2	2	"Heart"
1	0.818719474969475	2	3	"Heart"
2	0.891952197261932	3	3	"Heart"
3	0.846509639303483	3	3	"Heart"
4	0.887047619047619	3	3	"Heart"
5	0.902877697841727	3	3	"Heart"
6	0.852342857142857	3	3	"Heart"
7	0.866768699474139	3	3	"Heart"
8	0.90588861838101	3	3	"Heart"
9	0.872141694442291	3	3	"Heart"
10	0.857840909090909	3	3	"Heart"
11	0.875265634486946	3	3	"Heart"
12	0.903319721718088	3	3	"Heart"
13	0.905923076923077	3	3	"Heart"
14	0.861038461538462	3	3	"Heart"
15	0.889379184418746	3	3	"Heart"
16	0.877646968886171	3	3	"Heart"
17	0.901119402985075	3	3	"Heart"
18	0.863893995098039	3	3	"Heart"
19	0.898380535727991	3	3	"Heart"
20	0.897637795275591	3	3	"Heart"
21	0.896115384615385	3	3	"Heart"
22	0.850311929397444	3	3	"Heart"
23	0.912307692307692	3	3	"Heart"
24	0.851729881141646	3	3	"Heart"
25	0.856694240196078	3	3	"Heart"
26	0.898302457173862	3	3	"Heart"
27	0.859688109161793	3	3	"Heart"
28	0.880228571428571	3	3	"Heart"
29	0.863085714285714	3	3	"Heart"
30	0.918628571428571	3	3	"Heart"
1	0.871310103469264	4	4	"Heart"
2	0.880188157166574	4	4	"Heart"
3	0.929477868664475	4	4	"Heart"
4	0.899280024509804	4	4	"Heart"
5	0.881115384615385	4	4	"Heart"
6	0.874476190476191	4	4	"Heart"
7	0.812424334140436	4	4	"Heart"
8	0.891079705189575	4	4	"Heart"
9	0.933069029850746	4	4	"Heart"
10	0.901156556372549	4	4	"Heart"
11	0.847575757575758	4	4	"Heart"
12	0.851266788766789	4	4	"Heart"
13	0.880660858645318	4	4	"Heart"
14	0.89190108892922	4	4	"Heart"
15	0.898475796568627	4	4	"Heart"
16	0.901143602732366	4	4	"Heart"
17	0.88425962526682	4	4	"Heart"
18	0.841714285714286	4	4	"Heart"
19	0.90008425245098	4	4	"Heart"
20	0.911596884879328	4	4	"Heart"
21	0.867753623188406	4	4	"Heart"
22	0.885942857142857	4	4	"Heart"
23	0.894396551724138	4	4	"Heart"
24	0.902769086357947	4	4	"Heart"
25	0.912714935615699	4	4	"Heart"
26	0.883578431372549	4	4	"Heart"
27	0.900721467495587	4	4	"Heart"
28	0.903958665754882	4	4	"Heart"
29	0.84002009894867	4	4	"Heart"
30	0.903043412264724	4	4	"Heart"
1	0.86222020568663	5	5	"Heart"
2	0.889531805461009	5	5	"Heart"
3	0.862745098039216	5	5	"Heart"
4	0.879807692307692	5	5	"Heart"
5	0.848233870357764	5	5	"Heart"
6	0.845108695652174	5	5	"Heart"
7	0.861961538461538	5	5	"Heart"
8	0.84465799031477	5	5	"Heart"
9	0.864538461538462	5	5	"Heart"
10	0.882478632478632	5	5	"Heart"
11	0.842831091862321	5	5	"Heart"
12	0.932943469785575	5	5	"Heart"
13	0.889979716024341	5	5	"Heart"
14	0.882438095238095	5	5	"Heart"
15	0.858444898267907	5	5	"Heart"
16	0.901823870573871	5	5	"Heart"
17	0.866259881802134	5	5	"Heart"
18	0.874761904761905	5	5	"Heart"
19	0.865721275131871	5	5	"Heart"
20	0.883431639443436	5	5	"Heart"
21	0.888914216244966	5	5	"Heart"
22	0.917083854818523	5	5	"Heart"
23	0.886637667887668	5	5	"Heart"
24	0.90578449905482	5	5	"Heart"
25	0.898222019603374	5	5	"Heart"
26	0.868390538033395	5	5	"Heart"
27	0.866960420531849	5	5	"Heart"
28	0.839525969962453	5	5	"Heart"
29	0.85846700968523	5	5	"Heart"
30	0.900143841320312	5	5	"Heart"
1	0.818516830028113	6	6	"Heart"
2	0.865104761904762	6	6	"Heart"
3	0.861020547425885	6	6	"Heart"
4	0.771024114774115	6	6	"Heart"
5	0.78335631127451	6	6	"Heart"
6	0.776306427385564	6	6	"Heart"
7	0.794	6	6	"Heart"
8	0.848295800365186	6	6	"Heart"
9	0.784939152003721	6	6	"Heart"
10	0.845295238095238	6	6	"Heart"
11	0.803700053074532	6	6	"Heart"
12	0.833711433756806	6	6	"Heart"
13	0.903257575757576	6	6	"Heart"
14	0.818706520908187	6	6	"Heart"
15	0.818011695906433	6	6	"Heart"
16	0.833636363636364	6	6	"Heart"
17	0.818091905051735	6	6	"Heart"
18	0.840624760150434	6	6	"Heart"
19	0.8297259958554	6	6	"Heart"
20	0.877327533577534	6	6	"Heart"
21	0.803876678876679	6	6	"Heart"
22	0.848947648354988	6	6	"Heart"
23	0.897139379184419	6	6	"Heart"
24	0.821420380704839	6	6	"Heart"
25	0.865617433414044	6	6	"Heart"
26	0.832604190651623	6	6	"Heart"
27	0.837805536278819	6	6	"Heart"
28	0.855828695114409	6	6	"Heart"
29	0.862461538461539	6	6	"Heart"
30	0.889636045893169	6	6	"Heart"
1	0.875202405736757	7	7	"Heart"
2	0.840222575516693	7	7	"Heart"
3	0.761271766169154	7	7	"Heart"
4	0.738659912502878	7	7	"Heart"
5	0.844205412907703	7	7	"Heart"
6	0.760359951603146	7	7	"Heart"
7	0.8165	7	7	"Heart"
8	0.783615384615385	7	7	"Heart"
9	0.825854292485284	7	7	"Heart"
10	0.781534608378871	7	7	"Heart"
11	0.84607445913921	7	7	"Heart"
12	0.851445624370204	7	7	"Heart"
13	0.771299751243781	7	7	"Heart"
14	0.806238185255199	7	7	"Heart"
15	0.737335183900069	7	7	"Heart"
16	0.75412202720158	7	7	"Heart"
17	0.804572441977022	7	7	"Heart"
18	0.797180214240706	7	7	"Heart"
19	0.792769230769231	7	7	"Heart"
20	0.794857142857143	7	7	"Heart"
21	0.845568181818182	7	7	"Heart"
22	0.780758308388978	7	7	"Heart"
23	0.829846153846154	7	7	"Heart"
24	0.794490231990232	7	7	"Heart"
25	0.858635477582846	7	7	"Heart"
26	0.845741421568627	7	7	"Heart"
27	0.812422263681592	7	7	"Heart"
28	0.81060316489565	7	7	"Heart"
29	0.793271839392295	7	7	"Heart"
30	0.808780043976041	7	7	"Heart"
1	0.756696599892547	8	8	"Heart"
2	0.763435517162296	8	8	"Heart"
3	0.822086122945831	8	8	"Heart"
4	0.79607619047619	8	8	"Heart"
5	0.764179906362729	8	8	"Heart"
6	0.814255189255189	8	8	"Heart"
7	0.789776282853567	8	8	"Heart"
8	0.775390476190476	8	8	"Heart"
9	0.810738357843137	8	8	"Heart"
10	0.815466727231433	8	8	"Heart"
11	0.780713848039216	8	8	"Heart"
12	0.804873279098874	8	8	"Heart"
13	0.78647619047619	8	8	"Heart"
14	0.757676851922056	8	8	"Heart"
15	0.745802808302808	8	8	"Heart"
16	0.790267695099819	8	8	"Heart"
17	0.820868837492392	8	8	"Heart"
18	0.755438112745098	8	8	"Heart"
19	0.810630341880342	8	8	"Heart"
20	0.731406861616394	8	8	"Heart"
21	0.769622369120887	8	8	"Heart"
22	0.726097505497005	8	8	"Heart"
23	0.787264723740134	8	8	"Heart"
24	0.845192697768763	8	8	"Heart"
25	0.796109068627451	8	8	"Heart"
26	0.814210810394017	8	8	"Heart"
27	0.825015262515262	8	8	"Heart"
28	0.743406467395459	8	8	"Heart"
29	0.838350140268405	8	8	"Heart"
30	0.746933333333333	8	8	"Heart"
1	0.785565579458709	9	9	"Heart"
2	0.782050301964682	9	9	"Heart"
3	0.794833638583639	9	9	"Heart"
4	0.78758604505632	9	9	"Heart"
5	0.761757046568627	9	9	"Heart"
6	0.789007494889848	9	9	"Heart"
7	0.783660181381288	9	9	"Heart"
8	0.723996629901961	9	9	"Heart"
9	0.777968559218559	9	9	"Heart"
10	0.858323586744639	9	9	"Heart"
11	0.774143302180685	9	9	"Heart"
12	0.771961538461538	9	9	"Heart"
13	0.865515873015873	9	9	"Heart"
14	0.781973855209846	9	9	"Heart"
15	0.771198372966208	9	9	"Heart"
16	0.728816853233831	9	9	"Heart"
17	0.821155737084941	9	9	"Heart"
18	0.756380952380952	9	9	"Heart"
19	0.805923076923077	9	9	"Heart"
20	0.798406862745098	9	9	"Heart"
21	0.713446275946276	9	9	"Heart"
22	0.745562359507015	9	9	"Heart"
23	0.740425857843137	9	9	"Heart"
24	0.74145707514716	9	9	"Heart"
25	0.796185661764706	9	9	"Heart"
26	0.735923076923077	9	9	"Heart"
27	0.744715073529412	9	9	"Heart"
28	0.784343704609739	9	9	"Heart"
29	0.821583178726036	9	9	"Heart"
30	0.684923076923077	9	9	"Heart"
1	0.826808608058608	10	10	"Heart"
2	0.809239766081871	10	10	"Heart"
3	0.834365079365079	10	10	"Heart"
4	0.753344545524043	10	10	"Heart"
5	0.83352380952381	10	10	"Heart"
6	0.769666768107121	10	10	"Heart"
7	0.763949650779031	10	10	"Heart"
8	0.796991604477612	10	10	"Heart"
9	0.807794474802672	10	10	"Heart"
10	0.744102328431373	10	10	"Heart"
11	0.842825472058711	10	10	"Heart"
12	0.766538461538462	10	10	"Heart"
13	0.807310606060606	10	10	"Heart"
14	0.773755312689739	10	10	"Heart"
15	0.736648321835517	9	10	"Heart"
16	0.790323842302879	10	10	"Heart"
17	0.765178027997565	10	10	"Heart"
18	0.75300364312844	10	10	"Heart"
19	0.809808887865531	10	10	"Heart"
20	0.74609375	10	10	"Heart"
21	0.793620649562049	10	10	"Heart"
22	0.774417139256459	10	10	"Heart"
23	0.801219047619048	10	10	"Heart"
24	0.807225718401698	10	10	"Heart"
25	0.779864020871215	10	10	"Heart"
26	0.747427360774818	10	10	"Heart"
27	0.813516847867993	10	10	"Heart"
28	0.831380208333333	10	10	"Heart"
29	0.829816201497617	10	10	"Heart"
30	0.801714285714286	10	10	"Heart"
1	0.813028571428571	11	11	"Heart"
2	0.812495203008673	11	11	"Heart"
3	0.853703844112518	11	11	"Heart"
4	0.79769635126778	11	11	"Heart"
5	0.757118735129327	11	11	"Heart"
6	0.795321637426901	11	11	"Heart"
7	0.807272588522589	11	11	"Heart"
8	0.74609375	11	11	"Heart"
9	0.785416666666667	11	11	"Heart"
10	0.78125	11	11	"Heart"
11	0.731284029038113	11	11	"Heart"
12	0.775493981376334	11	11	"Heart"
13	0.743257575757576	11	11	"Heart"
14	0.73567940469731	11	11	"Heart"
15	0.798971861471861	11	11	"Heart"
16	0.772610405323654	11	11	"Heart"
17	0.7814535750726	11	11	"Heart"
18	0.794628571428571	11	11	"Heart"
19	0.819671502033924	11	11	"Heart"
20	0.781539888682746	11	11	"Heart"
21	0.785449919037705	11	11	"Heart"
22	0.790507240882554	11	11	"Heart"
23	0.786795760618376	11	11	"Heart"
24	0.803692307692308	11	11	"Heart"
25	0.838519191460368	11	11	"Heart"
26	0.745107212475633	11	11	"Heart"
27	0.780311625444369	11	11	"Heart"
28	0.760149572649573	11	11	"Heart"
29	0.764620441862243	11	11	"Heart"
30	0.813878676470588	11	11	"Heart"
1	0.788947610294118	12	12	"Heart"
2	0.793776970247558	12	12	"Heart"
3	0.83982683982684	12	12	"Heart"
4	0.822278440983477	12	12	"Heart"
5	0.795435590264614	11	12	"Heart"
6	0.771363636363636	12	12	"Heart"
7	0.827619047619048	12	12	"Heart"
8	0.776171637248935	12	12	"Heart"
9	0.809291898577613	12	12	"Heart"
10	0.771461988304094	12	12	"Heart"
11	0.79138215210737	12	12	"Heart"
12	0.836427267194157	12	12	"Heart"
13	0.787144403215832	12	12	"Heart"
14	0.78007619047619	12	12	"Heart"
15	0.750833333333333	12	12	"Heart"
16	0.769949323046668	12	12	"Heart"
17	0.758990082519494	12	12	"Heart"
18	0.774666666666667	12	12	"Heart"
19	0.790034203980099	12	12	"Heart"
20	0.730567586049692	12	12	"Heart"
21	0.817180952380952	12	12	"Heart"
22	0.810077519379845	12	12	"Heart"
23	0.7813236076286	12	12	"Heart"
24	0.783140283140283	12	12	"Heart"
25	0.777884615384615	12	12	"Heart"
26	0.839015151515151	12	12	"Heart"
27	0.762115384615385	12	12	"Heart"
28	0.745529204083199	12	12	"Heart"
29	0.816123394878809	12	12	"Heart"
30	0.793557168784029	12	12	"Heart"
1	0.781382335148215	13	13	"Heart"
2	0.787820074462427	13	13	"Heart"
3	0.802121629901961	13	13	"Heart"
4	0.825320512820513	11	13	"Heart"
5	0.783887370977535	13	13	"Heart"
6	0.794126597687158	13	13	"Heart"
7	0.808565375302663	13	13	"Heart"
8	0.810864272671942	12	13	"Heart"
9	0.78964552238806	13	13	"Heart"
10	0.824128787878788	13	13	"Heart"
11	0.805325168591582	13	13	"Heart"
12	0.803193099273608	11	13	"Heart"
13	0.785488472511373	13	13	"Heart"
14	0.8172158091889	13	13	"Heart"
15	0.783010012515645	13	13	"Heart"
16	0.806122448979592	13	13	"Heart"
17	0.815296645943664	13	13	"Heart"
18	0.790748731925203	12	13	"Heart"
19	0.78228021978022	12	13	"Heart"
20	0.772074000458681	13	13	"Heart"
21	0.797457561429347	13	13	"Heart"
22	0.827588865756805	13	13	"Heart"
23	0.781105466676776	12	13	"Heart"
24	0.802443837279903	13	13	"Heart"
25	0.812116157403897	13	13	"Heart"
26	0.781709558823529	13	13	"Heart"
27	0.790903540903541	13	13	"Heart"
28	0.773546865489957	12	13	"Heart"
29	0.773794052442474	13	13	"Heart"
30	0.807516737674985	13	13	"Heart"
1	0.734991293814823	14	14	"Heart"
2	0.789234612764025	14	14	"Heart"
3	0.77672669250057	14	14	"Heart"
4	0.859848484848485	12	14	"Heart"
5	0.745523809523809	13	14	"Heart"
6	0.824512851618773	14	14	"Heart"
7	0.768075980392157	12	14	"Heart"
8	0.7814535750726	14	14	"Heart"
9	0.802575757575758	14	14	"Heart"
10	0.821028571428571	13	14	"Heart"
11	0.796471329552615	14	14	"Heart"
12	0.76747557997558	14	14	"Heart"
13	0.777504725897921	14	14	"Heart"
14	0.806565382528486	13	14	"Heart"
15	0.796550671550671	14	14	"Heart"
16	0.791348600508906	13	14	"Heart"
17	0.822252580449302	14	14	"Heart"
18	0.80980047396988	13	14	"Heart"
19	0.760351607679852	14	14	"Heart"
20	0.816374269005848	14	14	"Heart"
21	0.778300098566988	14	14	"Heart"
22	0.800724637681159	13	14	"Heart"
23	0.821832358674464	14	14	"Heart"
24	0.79127284183995	14	14	"Heart"
25	0.814125407536583	14	14	"Heart"
26	0.741498161764706	14	14	"Heart"
27	0.7875	13	14	"Heart"
28	0.805903806701618	13	14	"Heart"
29	0.776555900868595	14	14	"Heart"
30	0.767460317460318	14	14	"Heart"
1	0.770039322444041	13	15	"Heart"
2	0.785113636363636	14	15	"Heart"
3	0.778702226274599	14	15	"Heart"
4	0.732634891396116	14	15	"Heart"
5	0.757961538461538	15	15	"Heart"
6	0.81023102310231	15	15	"Heart"
7	0.775361210916597	14	15	"Heart"
8	0.811850784744863	14	15	"Heart"
9	0.78212904693305	15	15	"Heart"
10	0.790094339622642	15	15	"Heart"
11	0.797108208955224	14	15	"Heart"
12	0.798544241413299	12	15	"Heart"
13	0.809693760073682	15	15	"Heart"
14	0.816153606965174	15	15	"Heart"
