"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"IMPUTED"	"prop_NAs"
8	0.773561904761905	9	9	"Heart"	"No"	0
9	0.734095238095238	9	9	"Heart"	"No"	0
10	0.833963453056081	9	9	"Heart"	"No"	0
11	0.81781746031746	9	9	"Heart"	"No"	0
12	0.724604795401256	9	9	"Heart"	"No"	0
13	0.688460038986355	9	9	"Heart"	"No"	0
14	0.779884615384615	9	9	"Heart"	"No"	0
15	0.77501765952437	9	9	"Heart"	"No"	0
16	0.770621512116811	9	9	"Heart"	"No"	0
17	0.816331251445755	9	9	"Heart"	"No"	0
18	0.810652685966112	9	9	"Heart"	"No"	0
19	0.758585164835165	9	9	"Heart"	"No"	0
20	0.821513546703508	9	9	"Heart"	"No"	0
21	0.795674531155475	9	9	"Heart"	"No"	0
22	0.761375087202542	9	9	"Heart"	"No"	0
23	0.773897058823529	9	9	"Heart"	"No"	0
24	0.776274192304727	9	9	"Heart"	"No"	0
25	0.75716191821678	9	9	"Heart"	"No"	0
26	0.792582417582418	9	9	"Heart"	"No"	0
27	0.784710776234204	9	9	"Heart"	"No"	0
28	0.825128048314349	9	9	"Heart"	"No"	0
29	0.840970143525981	9	9	"Heart"	"No"	0
30	0.731594510576996	9	9	"Heart"	"No"	0
1	0.788960302457467	10	10	"Heart"	"No"	0
2	0.821933962264151	10	10	"Heart"	"No"	0
3	0.745424984875983	10	10	"Heart"	"No"	0
4	0.754857316332726	10	10	"Heart"	"No"	0
5	0.832119004250152	10	10	"Heart"	"No"	0
6	0.802998194804175	10	10	"Heart"	"No"	0
7	0.819504761904762	10	10	"Heart"	"No"	0
8	0.790133333333333	10	10	"Heart"	"No"	0
9	0.806515151515152	10	10	"Heart"	"No"	0
10	0.749286760737142	10	10	"Heart"	"No"	0
11	0.749149659863946	10	10	"Heart"	"No"	0
12	0.744141813755326	10	10	"Heart"	"No"	0
13	0.7764781588311	10	10	"Heart"	"No"	0
14	0.735164501177722	10	10	"Heart"	"No"	0
15	0.80898108046501	10	10	"Heart"	"No"	0
16	0.778431834235931	10	10	"Heart"	"No"	0
17	0.793987621573829	10	10	"Heart"	"No"	0
18	0.839247557997558	10	10	"Heart"	"No"	0
19	0.758716104039845	10	10	"Heart"	"No"	0
20	0.709910826032541	10	10	"Heart"	"No"	0
21	0.765653846153846	10	10	"Heart"	"No"	0
22	0.808697663659496	10	10	"Heart"	"No"	0
23	0.737787871543549	10	10	"Heart"	"No"	0
24	0.775259462759463	10	10	"Heart"	"No"	0
25	0.764338680387409	10	10	"Heart"	"No"	0
26	0.784459672337744	10	10	"Heart"	"No"	0
27	0.729899596806072	10	10	"Heart"	"No"	0
28	0.77766081871345	10	10	"Heart"	"No"	0
29	0.818692307692308	10	10	"Heart"	"No"	0
30	0.768229166666667	10	10	"Heart"	"No"	0
1	0.769078144078144	11	11	"Heart"	"No"	0
2	0.770228372655777	11	11	"Heart"	"No"	0
3	0.752331488361513	11	11	"Heart"	"No"	0
4	0.815847534996957	11	11	"Heart"	"No"	0
5	0.79668431959475	11	11	"Heart"	"No"	0
6	0.793715846994536	11	11	"Heart"	"No"	0
7	0.855270259850412	11	11	"Heart"	"No"	0
8	0.762915059375236	11	11	"Heart"	"No"	0
9	0.782591509210214	11	11	"Heart"	"No"	0
10	0.779030054644809	11	11	"Heart"	"No"	0
11	0.751926977687627	11	11	"Heart"	"No"	0
12	0.794424019607843	11	11	"Heart"	"No"	0
13	0.802378701953371	11	11	"Heart"	"No"	0
14	0.750586721174957	11	11	"Heart"	"No"	0
15	0.84161537877061	11	11	"Heart"	"No"	0
16	0.766461538461538	11	11	"Heart"	"No"	0
17	0.78088949605343	11	11	"Heart"	"No"	0
18	0.807566911820456	11	11	"Heart"	"No"	0
19	0.832462714815656	11	11	"Heart"	"No"	0
20	0.780982986767486	11	11	"Heart"	"No"	0
21	0.790979853479853	11	11	"Heart"	"No"	0
22	0.837651515151515	11	11	"Heart"	"No"	0
23	0.810776654411765	11	11	"Heart"	"No"	0
24	0.827444723045361	11	11	"Heart"	"No"	0
25	0.800742953431373	11	11	"Heart"	"No"	0
26	0.785769230769231	11	11	"Heart"	"No"	0
27	0.786398241896241	11	11	"Heart"	"No"	0
28	0.812187108886108	11	11	"Heart"	"No"	0
29	0.815637288919732	11	11	"Heart"	"No"	0
30	0.78706916493176	10	11	"Heart"	"No"	0
1	0.755676171546518	12	12	"Heart"	"No"	0
2	0.802567661346287	12	12	"Heart"	"No"	0
3	0.778648421374513	12	12	"Heart"	"No"	0
4	0.79754577919611	11	12	"Heart"	"No"	0
5	0.778419081110007	12	12	"Heart"	"No"	0
6	0.748533333333333	12	12	"Heart"	"No"	0
7	0.741995414657285	12	12	"Heart"	"No"	0
8	0.796846011131725	12	12	"Heart"	"No"	0
9	0.764888005504166	12	12	"Heart"	"No"	0
10	0.768333333333333	12	12	"Heart"	"No"	0
11	0.786389413988658	12	12	"Heart"	"No"	0
12	0.789508020569499	12	12	"Heart"	"No"	0
13	0.794512750455373	12	12	"Heart"	"No"	0
14	0.775366250678242	12	12	"Heart"	"No"	0
15	0.789236296919196	12	12	"Heart"	"No"	0
16	0.767424242424242	12	12	"Heart"	"No"	0
17	0.766469113289264	12	12	"Heart"	"No"	0
18	0.747144694047349	12	12	"Heart"	"No"	0
19	0.8232	12	12	"Heart"	"No"	0
20	0.783943510630133	12	12	"Heart"	"No"	0
21	0.780828737745098	12	12	"Heart"	"No"	0
22	0.798469387755102	12	12	"Heart"	"No"	0
23	0.761295008026909	12	12	"Heart"	"No"	0
24	0.824543141337034	12	12	"Heart"	"No"	0
25	0.79432380952381	12	12	"Heart"	"No"	0
26	0.817680623024134	12	12	"Heart"	"No"	0
27	0.744715073529412	11	12	"Heart"	"No"	0
28	0.768772893772894	12	12	"Heart"	"No"	0
29	0.819635225885226	12	12	"Heart"	"No"	0
30	0.804419424019608	11	12	"Heart"	"No"	0
1	0.7904	13	13	"Heart"	"No"	0
2	0.751654064272212	12	13	"Heart"	"No"	0
3	0.77398607748184	13	13	"Heart"	"No"	0
4	0.780865377264735	13	13	"Heart"	"No"	0
5	0.761816639679235	13	13	"Heart"	"No"	0
6	0.800724637681159	12	13	"Heart"	"No"	0
7	0.771108026833218	13	13	"Heart"	"No"	0
8	0.778109866828087	13	13	"Heart"	"No"	0
9	0.800674366328192	12	13	"Heart"	"No"	0
10	0.778699325633672	13	13	"Heart"	"No"	0
11	0.800553491545985	13	13	"Heart"	"No"	0
12	0.808060109289617	13	13	"Heart"	"No"	0
13	0.786202024958794	13	13	"Heart"	"No"	0
14	0.789266712930835	12	13	"Heart"	"No"	0
15	0.789453688929413	13	13	"Heart"	"No"	0
16	0.792606944761036	13	13	"Heart"	"No"	0
17	0.769323945794534	13	13	"Heart"	"No"	0
18	0.743111520454371	13	13	"Heart"	"No"	0
19	0.857518527372699	13	13	"Heart"	"No"	0
20	0.788952380952381	13	13	"Heart"	"No"	0
21	0.771509709110446	13	13	"Heart"	"No"	0
22	0.790505794765523	13	13	"Heart"	"No"	0
23	0.813062552000605	13	13	"Heart"	"No"	0
24	0.799832623250152	13	13	"Heart"	"No"	0
25	0.813234384662956	13	13	"Heart"	"No"	0
26	0.703546262254902	13	13	"Heart"	"No"	0
27	0.795814694063234	13	13	"Heart"	"No"	0
28	0.804014122342467	13	13	"Heart"	"No"	0
29	0.791575406758448	13	13	"Heart"	"No"	0
30	0.80263357619915	13	13	"Heart"	"No"	0
1	0.792693222810653	13	14	"Heart"	"No"	0
2	0.790656094527363	12	14	"Heart"	"No"	0
3	0.785747809762203	13	14	"Heart"	"No"	0
4	0.807022215459525	14	14	"Heart"	"No"	0
5	0.757778457304487	14	14	"Heart"	"No"	0
6	0.839652931733048	13	14	"Heart"	"No"	0
7	0.798718243917415	14	14	"Heart"	"No"	0
8	0.797070179423121	14	14	"Heart"	"No"	0
9	0.751929479418886	14	14	"Heart"	"No"	0
10	0.764103154501497	14	14	"Heart"	"No"	0
11	0.789124874040772	14	14	"Heart"	"No"	0
12	0.783419391853127	14	14	"Heart"	"No"	0
13	0.784981343283582	13	14	"Heart"	"No"	0
14	0.799868918189529	14	14	"Heart"	"No"	0
15	0.796104686548996	13	14	"Heart"	"No"	0
16	0.781132940906659	14	14	"Heart"	"No"	0
17	0.838615159225846	14	14	"Heart"	"No"	0
18	0.828423076923077	14	14	"Heart"	"No"	0
19	0.775182592818016	14	14	"Heart"	"No"	0
20	0.798382173382173	14	14	"Heart"	"No"	0
21	0.792162077596996	14	14	"Heart"	"No"	0
22	0.763085818624467	14	14	"Heart"	"No"	0
23	0.81292147895512	14	14	"Heart"	"No"	0
24	0.801136363636364	12	14	"Heart"	"No"	0
25	0.849658582528844	14	14	"Heart"	"No"	0
26	0.811477272727273	13	14	"Heart"	"No"	0
27	0.760467268100856	14	14	"Heart"	"No"	0
28	0.757189239332096	14	14	"Heart"	"No"	0
29	0.769990808823529	14	14	"Heart"	"No"	0
30	0.796	13	14	"Heart"	"No"	0
1	0.760378787878788	15	15	"Heart"	"No"	0
2	0.735919899874844	14	15	"Heart"	"No"	0
3	0.761308439587128	15	15	"Heart"	"No"	0
4	0.792506105006105	13	15	"Heart"	"No"	0
5	0.782171428571429	14	15	"Heart"	"No"	0
6	0.776923076923077	15	15	"Heart"	"No"	0
7	0.766661451814768	15	15	"Heart"	"No"	0
8	0.786147547198423	15	15	"Heart"	"No"	0
9	0.821784058962085	15	15	"Heart"	"No"	0
10	0.746476715686274	15	15	"Heart"	"No"	0
11	0.770648800060565	14	15	"Heart"	"No"	0
12	0.772	13	15	"Heart"	"No"	0
13	0.760777170613236	13	15	"Heart"	"No"	0
14	0.794050517346318	14	15	"Heart"	"No"	0
15	0.814896530736458	13	15	"Heart"	"No"	0
16	0.80212148962149	13	15	"Heart"	"No"	0
17	0.770021645021645	11	15	"Heart"	"No"	0
18	0.80247619047619	14	15	"Heart"	"No"	0
19	0.813258955676988	15	15	"Heart"	"No"	0
20	0.760038986354776	13	15	"Heart"	"No"	0
21	0.760272904483431	14	15	"Heart"	"No"	0
22	0.83772427890075	15	15	"Heart"	"No"	0
23	0.801526717557252	11	15	"Heart"	"No"	0
24	0.788586998234707	14	15	"Heart"	"No"	0
25	0.770103254067585	15	15	"Heart"	"No"	0
26	0.800321691176471	15	15	"Heart"	"No"	0
27	0.779960632901809	15	15	"Heart"	"No"	0
28	0.786670724284845	14	15	"Heart"	"No"	0
29	0.815581253804017	15	15	"Heart"	"No"	0
30	0.779736682808717	12	15	"Heart"	"No"	0
1	0.809046751669703	15	16	"Heart"	"No"	0
2	0.786487322201608	16	16	"Heart"	"No"	0
3	0.807835820895522	16	16	"Heart"	"No"	0
4	0.798406862745098	14	16	"Heart"	"No"	0
5	0.76587086272382	15	16	"Heart"	"No"	0
6	0.815940012368584	14	16	"Heart"	"No"	0
7	0.773104593248478	16	16	"Heart"	"No"	0
8	0.808756805807623	14	16	"Heart"	"No"	0
9	0.801941822089186	13	16	"Heart"	"No"	0
10	0.794977133555538	15	16	"Heart"	"No"	0
11	0.801948051948052	15	16	"Heart"	"No"	0
12	0.794642857142857	16	16	"Heart"	"No"	0
13	0.80360789652825	15	16	"Heart"	"No"	0
14	0.809341793440868	14	16	"Heart"	"No"	0
15	0.812917338245452	13	16	"Heart"	"No"	0
16	0.782858455882353	16	16	"Heart"	"No"	0
17	0.735231828152182	14	16	"Heart"	"No"	0
18	0.816666666666667	13	16	"Heart"	"No"	0
19	0.78795609152752	12	16	"Heart"	"No"	0
20	0.753043213633597	16	16	"Heart"	"No"	0
21	0.757714285714286	15	16	"Heart"	"No"	0
22	0.776063386155129	14	16	"Heart"	"No"	0
23	0.83948087431694	16	16	"Heart"	"No"	0
24	0.70914882185893	14	16	"Heart"	"No"	0
25	0.859454191033138	15	16	"Heart"	"No"	0
26	0.807692307692308	14	16	"Heart"	"No"	0
27	0.724882411905313	13	16	"Heart"	"No"	0
28	0.713471620697515	14	16	"Heart"	"No"	0
29	0.828609523809524	16	16	"Heart"	"No"	0
30	0.76953601953602	13	16	"Heart"	"No"	0
1	0.805714285714286	13	17	"Heart"	"No"	0
2	0.83204647962694	15	17	"Heart"	"No"	0
3	0.761370573870574	16	17	"Heart"	"No"	0
4	0.764467548352572	14	17	"Heart"	"No"	0
5	0.790841678770736	16	17	"Heart"	"No"	0
6	0.783368031459635	16	17	"Heart"	"No"	0
7	0.835761991499696	14	17	"Heart"	"No"	0
8	0.79	17	17	"Heart"	"No"	0
9	0.805581323438466	15	17	"Heart"	"No"	0
10	0.829007285974499	15	17	"Heart"	"No"	0
11	0.768952380952381	14	17	"Heart"	"No"	0
12	0.819594750172692	14	17	"Heart"	"No"	0
13	0.810940353012781	14	17	"Heart"	"No"	0
14	0.769010154251608	16	17	"Heart"	"No"	0
15	0.811203639447914	12	17	"Heart"	"No"	0
16	0.771917649780245	15	17	"Heart"	"No"	0
17	0.796637826350941	16	17	"Heart"	"No"	0
18	0.787878787878788	16	17	"Heart"	"No"	0
19	0.78998778998779	16	17	"Heart"	"No"	0
20	0.776862026862027	13	17	"Heart"	"No"	0
21	0.764024528730411	15	17	"Heart"	"No"	0
22	0.783636503185202	13	17	"Heart"	"No"	0
23	0.767798923345212	15	17	"Heart"	"No"	0
24	0.813786722183669	14	17	"Heart"	"No"	0
25	0.782365396249244	14	17	"Heart"	"No"	0
26	0.809341793440868	14	17	"Heart"	"No"	0
27	0.74666512452772	13	17	"Heart"	"No"	0
28	0.802799756542909	16	17	"Heart"	"No"	0
29	0.758076923076923	15	17	"Heart"	"No"	0
30	0.780384615384615	16	17	"Heart"	"No"	0
1	0.804688102398026	13	18	"Heart"	"No"	0
2	0.796881091617934	16	18	"Heart"	"No"	0
3	0.796641791044776	14	18	"Heart"	"No"	0
4	0.786171574903969	13	18	"Heart"	"No"	0
5	0.807881400801755	13	18	"Heart"	"No"	0
6	0.780335840741585	14	18	"Heart"	"No"	0
7	0.776701715550636	15	18	"Heart"	"No"	0
8	0.848979435822949	13	18	"Heart"	"No"	0
9	0.740664845173042	13	18	"Heart"	"No"	0
10	0.741300366300366	13	18	"Heart"	"No"	0
11	0.763211767381909	15	18	"Heart"	"No"	0
12	0.79502442002442	12	18	"Heart"	"No"	0
13	0.81223371880706	15	18	"Heart"	"No"	0
14	0.781257358135154	15	18	"Heart"	"No"	0
15	0.771424203042581	14	18	"Heart"	"No"	0
16	0.760869565217391	17	18	"Heart"	"No"	0
17	0.830805759803922	15	18	"Heart"	"No"	0
18	0.836626838235294	15	18	"Heart"	"No"	0
19	0.792053184910328	15	18	"Heart"	"No"	0
20	0.784190476190476	13	18	"Heart"	"No"	0
21	0.785008737937847	16	18	"Heart"	"No"	0
22	0.776515151515151	13	18	"Heart"	"No"	0
23	0.825931013431013	12	18	"Heart"	"No"	0
24	0.786231884057971	13	18	"Heart"	"No"	0
25	0.848484848484849	14	18	"Heart"	"No"	0
26	0.816761904761905	13	18	"Heart"	"No"	0
27	0.795363436956357	16	18	"Heart"	"No"	0
28	0.813492063492063	12	18	"Heart"	"No"	0
29	0.782015315793464	13	18	"Heart"	"No"	0
30	0.80238513875086	14	18	"Heart"	"No"	0
1	0.770769230769231	16	19	"Heart"	"No"	0
2	0.788853577242074	15	19	"Heart"	"No"	0
3	0.769971714700711	12	19	"Heart"	"No"	0
4	0.81592039800995	16	19	"Heart"	"No"	0
5	0.786612576064909	14	19	"Heart"	"No"	0
6	0.829940627650551	19	19	"Heart"	"No"	0
7	0.846683354192741	16	19	"Heart"	"No"	0
8	0.756534813786722	16	19	"Heart"	"No"	0
9	0.765567765567766	16	19	"Heart"	"No"	0
10	0.800817980276737	16	19	"Heart"	"No"	0
11	0.786826981246219	14	19	"Heart"	"No"	0
12	0.791056166056166	17	19	"Heart"	"No"	0
13	0.747256120960933	14	19	"Heart"	"No"	0
14	0.798620261995194	14	19	"Heart"	"No"	0
15	0.804597701149425	17	19	"Heart"	"No"	0
16	0.725384615384615	15	19	"Heart"	"No"	0
17	0.790279778603382	12	19	"Heart"	"No"	0
18	0.816298448130877	15	19	"Heart"	"No"	0
19	0.788403157255616	13	19	"Heart"	"No"	0
20	0.829368781094527	13	19	"Heart"	"No"	0
21	0.818413729128015	13	19	"Heart"	"No"	0
22	0.792026603470683	15	19	"Heart"	"No"	0
23	0.791217735059298	14	19	"Heart"	"No"	0
24	0.816538461538462	15	19	"Heart"	"No"	0
25	0.791895604395604	17	19	"Heart"	"No"	0
26	0.743506493506494	15	19	"Heart"	"No"	0
27	0.757851368159204	13	19	"Heart"	"No"	0
28	0.78804347826087	14	19	"Heart"	"No"	0
29	0.825637437810945	18	19	"Heart"	"No"	0
30	0.785616594483702	18	19	"Heart"	"No"	0
1	0.817045454545455	11	20	"Heart"	"No"	0
2	0.772952380952381	14	20	"Heart"	"No"	0
3	0.779214850882532	18	20	"Heart"	"No"	0
4	0.791389225181598	14	20	"Heart"	"No"	0
5	0.803308823529412	12	20	"Heart"	"No"	0
6	0.790384615384615	13	20	"Heart"	"No"	0
7	0.742307692307692	15	20	"Heart"	"No"	0
8	0.795686545398726	15	20	"Heart"	"No"	0
9	0.772691051079767	14	20	"Heart"	"No"	0
10	0.782307692307692	16	20	"Heart"	"No"	0
11	0.814767965847103	15	20	"Heart"	"No"	0
12	0.794736842105263	14	20	"Heart"	"No"	0
13	0.814679735582403	13	20	"Heart"	"No"	0
14	0.76858174397614	15	20	"Heart"	"No"	0
15	0.772058823529412	13	20	"Heart"	"No"	0
16	0.787702114427861	13	20	"Heart"	"No"	0
17	0.801169590643275	15	20	"Heart"	"No"	0
18	0.776114820784404	16	20	"Heart"	"No"	0
19	0.804952380952381	13	20	"Heart"	"No"	0
20	0.764717348927875	14	20	"Heart"	"No"	0
21	0.812378885357724	13	20	"Heart"	"No"	0
22	0.813986232790989	13	20	"Heart"	"No"	0
23	0.809854267869535	16	20	"Heart"	"No"	0
24	0.785409035409035	18	20	"Heart"	"No"	0
25	0.821743802287205	16	20	"Heart"	"No"	0
26	0.805859137826351	13	20	"Heart"	"No"	0
27	0.748108353510896	12	20	"Heart"	"No"	0
28	0.767568407960199	14	20	"Heart"	"No"	0
29	0.773258925158627	15	20	"Heart"	"No"	0
30	0.795164800995025	15	20	"Heart"	"No"	0
1	0.757307692307692	16	21	"Heart"	"No"	0
2	0.80207921574828	13	21	"Heart"	"No"	0
3	0.807440657334145	15	21	"Heart"	"No"	0
4	0.817557491562672	13	21	"Heart"	"No"	0
5	0.818833943833944	15	21	"Heart"	"No"	0
6	0.825270648800061	16	21	"Heart"	"No"	0
7	0.807307692307692	16	21	"Heart"	"No"	0
8	0.794126597687158	16	21	"Heart"	"No"	0
9	0.815718781180444	12	21	"Heart"	"No"	0
10	0.852734286362605	12	21	"Heart"	"No"	0
11	0.83634817563389	13	21	"Heart"	"No"	0
12	0.761816639679235	13	21	"Heart"	"No"	0
13	0.752307692307692	14	21	"Heart"	"No"	0
14	0.776437847866419	12	21	"Heart"	"No"	0
15	0.789377289377289	14	21	"Heart"	"No"	0
16	0.753409090909091	14	21	"Heart"	"No"	0
17	0.83908698614581	18	21	"Heart"	"No"	0
18	0.819955277970545	15	21	"Heart"	"No"	0
19	0.806037473976405	14	21	"Heart"	"No"	0
20	0.822199624530663	16	21	"Heart"	"No"	0
21	0.784569597069597	12	21	"Heart"	"No"	0
22	0.7875	14	21	"Heart"	"No"	0
23	0.793428308823529	13	21	"Heart"	"No"	0
24	0.826746323529412	17	21	"Heart"	"No"	0
25	0.779761904761905	11	21	"Heart"	"No"	0
26	0.778263872898918	18	21	"Heart"	"No"	0
27	0.816437940708166	15	21	"Heart"	"No"	0
28	0.771691766684504	15	21	"Heart"	"No"	0
29	0.784168212739641	15	21	"Heart"	"No"	0
30	0.786961141469338	13	21	"Heart"	"No"	0
1	0.804347826086957	13	22	"Heart"	"No"	0
2	0.781065315833909	14	22	"Heart"	"No"	0
3	0.810125612745098	12	22	"Heart"	"No"	0
4	0.782441016333938	14	22	"Heart"	"No"	0
5	0.813231532439346	13	22	"Heart"	"No"	0
6	0.780161691542289	17	22	"Heart"	"No"	0
7	0.806432748538012	14	22	"Heart"	"No"	0
8	0.799637597347521	13	22	"Heart"	"No"	0
9	0.773953347010106	16	22	"Heart"	"No"	0
10	0.790191881354636	12	22	"Heart"	"No"	0
11	0.782608695652174	16	22	"Heart"	"No"	0
12	0.741804830040124	13	22	"Heart"	"No"	0
13	0.800724637681159	14	22	"Heart"	"No"	0
14	0.820235456004893	14	22	"Heart"	"No"	0
15	0.783893034825871	16	22	"Heart"	"No"	0
16	0.8	15	22	"Heart"	"No"	0
17	0.760869565217391	14	22	"Heart"	"No"	0
18	0.778113294090666	15	22	"Heart"	"No"	0
19	0.753281142067695	16	22	"Heart"	"No"	0
20	0.814179725944432	17	22	"Heart"	"No"	0
21	0.810286935286935	16	22	"Heart"	"No"	0
22	0.782931789737171	14	22	"Heart"	"No"	0
23	0.794626593806922	13	22	"Heart"	"No"	0
24	0.753520025031289	14	22	"Heart"	"No"	0
25	0.826924547052978	15	22	"Heart"	"No"	0
26	0.844322344322344	13	22	"Heart"	"No"	0
27	0.787832929782082	13	22	"Heart"	"No"	0
28	0.783846153846154	16	22	"Heart"	"No"	0
29	0.779030655148689	14	22	"Heart"	"No"	0
30	0.805406020168322	16	22	"Heart"	"No"	0
1	0.801559454191033	14	23	"Heart"	"No"	0
2	0.843825665859564	13	23	"Heart"	"No"	0
3	0.778875612745098	15	23	"Heart"	"No"	0
4	0.743016125369067	12	23	"Heart"	"No"	0
5	0.75906432748538	17	23	"Heart"	"No"	0
6	0.817391304347826	13	23	"Heart"	"No"	0
7	0.776153846153846	14	23	"Heart"	"No"	0
8	0.773714285714286	15	23	"Heart"	"No"	0
9	0.785363420062937	16	23	"Heart"	"No"	0
10	0.80273199023199	18	23	"Heart"	"No"	0
11	0.819542587949244	17	23	"Heart"	"No"	0
12	0.800090799031477	12	23	"Heart"	"No"	0
13	0.795825771324864	14	23	"Heart"	"No"	0
14	0.768785018036687	17	23	"Heart"	"No"	0
15	0.825468844525106	13	23	"Heart"	"No"	0
16	0.756494780629464	14	23	"Heart"	"No"	0
17	0.83172487745098	17	23	"Heart"	"No"	0
18	0.765146358066712	15	23	"Heart"	"No"	0
19	0.776923076923077	16	23	"Heart"	"No"	0
20	0.789536587246511	16	23	"Heart"	"No"	0
21	0.79916285559259	14	23	"Heart"	"No"	0
22	0.818518518518519	15	23	"Heart"	"No"	0
23	0.733730158730159	14	23	"Heart"	"No"	0
24	0.792692307692308	13	23	"Heart"	"No"	0
25	0.755008058945429	13	23	"Heart"	"No"	0
26	0.761714285714286	13	23	"Heart"	"No"	0
27	0.842917675544794	15	23	"Heart"	"No"	0
28	0.75172231054584	18	23	"Heart"	"No"	0
29	0.820016885409471	17	23	"Heart"	"No"	0
30	0.78965675407079	13	23	"Heart"	"No"	0
1	0.766509433962264	12	24	"Heart"	"No"	0
2	0.786860081356973	13	24	"Heart"	"No"	0
3	0.769112182781247	14	24	"Heart"	"No"	0
4	0.804761904761905	18	24	"Heart"	"No"	0
5	0.768973891924712	13	24	"Heart"	"No"	0
6	0.772427890074949	17	24	"Heart"	"No"	0
7	0.797778824268111	15	24	"Heart"	"No"	0
8	0.791304347826087	11	24	"Heart"	"No"	0
9	0.831439393939394	14	24	"Heart"	"No"	0
10	0.770666666666667	15	24	"Heart"	"No"	0
11	0.802257266542981	16	24	"Heart"	"No"	0
12	0.769268587852659	13	24	"Heart"	"No"	0
13	0.819689592209373	15	24	"Heart"	"No"	0
14	0.77784086607616	14	24	"Heart"	"No"	0
15	0.817028985507246	17	24	"Heart"	"No"	0
16	0.799325980392157	14	24	"Heart"	"No"	0
17	0.772684605757196	12	24	"Heart"	"No"	0
18	0.787967245431799	17	24	"Heart"	"No"	0
19	0.80047487745098	14	24	"Heart"	"No"	0
20	0.77847619047619	15	24	"Heart"	"No"	0
21	0.735372340425532	12	24	"Heart"	"No"	0
22	0.80776862026862	14	24	"Heart"	"No"	0
23	0.777907338308458	14	24	"Heart"	"No"	0
24	0.767857142857143	12	24	"Heart"	"No"	0
25	0.810526315789474	15	24	"Heart"	"No"	0
26	0.769356431882076	12	24	"Heart"	"No"	0
27	0.781440781440781	15	24	"Heart"	"No"	0
28	0.767219631526642	14	24	"Heart"	"No"	0
29	0.800405679513185	15	24	"Heart"	"No"	0
30	0.769615384615385	15	24	"Heart"	"No"	0
1	0.826086956521739	15	25	"Heart"	"No"	0
2	0.744915519399249	18	25	"Heart"	"No"	0
3	0.775384615384615	14	25	"Heart"	"No"	0
4	0.802307692307692	16	25	"Heart"	"No"	0
5	0.789840260428496	14	25	"Heart"	"No"	0
6	0.784965581977472	19	25	"Heart"	"No"	0
7	0.81304347826087	15	25	"Heart"	"No"	0
8	0.777215289223766	14	25	"Heart"	"No"	0
9	0.792653309046752	13	25	"Heart"	"No"	0
10	0.793967646824448	18	25	"Heart"	"No"	0
11	0.780669288302876	15	25	"Heart"	"No"	0
12	0.786470944309927	16	25	"Heart"	"No"	0
13	0.805223651960784	12	25	"Heart"	"No"	0
14	0.80983527131783	16	25	"Heart"	"No"	0
15	0.806949806949807	14	25	"Heart"	"No"	0
16	0.79313881923866	17	25	"Heart"	"No"	0
17	0.775361210916597	13	25	"Heart"	"No"	0
18	0.810286935286935	12	25	"Heart"	"No"	0
19	0.746603730140456	13	25	"Heart"	"No"	0
20	0.723664832183552	14	25	"Heart"	"No"	0
21	0.826144094001237	15	25	"Heart"	"No"	0
22	0.839062867906758	16	25	"Heart"	"No"	0
23	0.804754988150753	14	25	"Heart"	"No"	0
24	0.778006166495375	15	25	"Heart"	"No"	0
25	0.784620098039216	15	25	"Heart"	"No"	0
26	0.748188405797101	17	25	"Heart"	"No"	0
27	0.81047619047619	17	25	"Heart"	"No"	0
28	0.809230769230769	14	25	"Heart"	"No"	0
29	0.784696691176471	19	25	"Heart"	"No"	0
30	0.778260869565217	13	25	"Heart"	"No"	0
1	0.828849902534113	16	26	"Heart"	"No"	0
2	0.753606237816764	15	26	"Heart"	"No"	0
3	0.823846387370977	15	26	"Heart"	"No"	0
4	0.704158936301793	16	26	"Heart"	"No"	0
5	0.786688112745098	13	26	"Heart"	"No"	0
6	0.796641791044776	18	26	"Heart"	"No"	0
7	0.815053096659174	16	26	"Heart"	"No"	0
8	0.805165400260956	14	26	"Heart"	"No"	0
9	0.742680223224524	13	26	"Heart"	"No"	0
10	0.787421526359579	16	26	"Heart"	"No"	0
11	0.807440657334145	16	26	"Heart"	"No"	0
12	0.816538461538462	14	26	"Heart"	"No"	0
13	0.772952380952381	15	26	"Heart"	"No"	0
14	0.773669086509377	13	26	"Heart"	"No"	0
15	0.747654358353511	15	26	"Heart"	"No"	0
16	0.817384004884005	13	26	"Heart"	"No"	0
17	0.773809523809524	14	26	"Heart"	"No"	0
18	0.802336340504279	18	26	"Heart"	"No"	0
19	0.816712204007286	17	26	"Heart"	"No"	0
20	0.815421979356406	17	26	"Heart"	"No"	0
21	0.834857142857143	14	26	"Heart"	"No"	0
22	0.82882257691418	14	26	"Heart"	"No"	0
23	0.850279030655149	13	26	"Heart"	"No"	0
24	0.757829055804097	14	26	"Heart"	"No"	0
25	0.78745552274964	12	26	"Heart"	"No"	0
26	0.774660702100235	13	26	"Heart"	"No"	0
27	0.824230769230769	18	26	"Heart"	"No"	0
28	0.796789409616555	16	26	"Heart"	"No"	0
29	0.765384909410596	14	26	"Heart"	"No"	0
30	0.757142857142857	15	26	"Heart"	"No"	0
1	0.787458336563057	17	27	"Heart"	"No"	0
2	0.808364254792826	13	27	"Heart"	"No"	0
3	0.789257455873402	11	27	"Heart"	"No"	0
4	0.819047619047619	15	27	"Heart"	"No"	0
