"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"prop_switch_y"
25	0.916912892457597	15	21	"Churn"	0
26	0.850932172941036	16	21	"Churn"	0
27	0.900671878028296	17	21	"Churn"	0
28	0.874647266313933	16	21	"Churn"	0
29	0.886570135746606	16	21	"Churn"	0
30	0.924925462134764	17	21	"Churn"	0
1	0.916429924242424	18	22	"Churn"	0
2	0.893477457501848	16	22	"Churn"	0
3	0.935088989441931	15	22	"Churn"	0
4	0.915004524886878	17	22	"Churn"	0
5	0.860451184444749	16	22	"Churn"	0
6	0.91595452044746	17	22	"Churn"	0
7	0.9049684358195	17	22	"Churn"	0
8	0.899696594674438	16	22	"Churn"	0
9	0.888629756444215	18	22	"Churn"	0
10	0.916009706439394	14	22	"Churn"	0
11	0.932797875031622	19	22	"Churn"	0
12	0.894547437295529	15	22	"Churn"	0
13	0.904289682796046	17	22	"Churn"	0
14	0.901522097927746	15	22	"Churn"	0
15	0.84363904486416	17	22	"Churn"	0
16	0.91702761627907	18	22	"Churn"	0
17	0.896641722099039	17	22	"Churn"	0
18	0.909041185492602	16	22	"Churn"	0
19	0.90504078644635	16	22	"Churn"	0
20	0.916289470484117	15	22	"Churn"	0
21	0.851141467065868	17	22	"Churn"	0
22	0.906705408456486	17	22	"Churn"	0
23	0.905268897434426	17	22	"Churn"	0
24	0.888463290653623	16	22	"Churn"	0
25	0.93959506570126	18	22	"Churn"	0
26	0.942049753525163	18	22	"Churn"	0
27	0.899048409679458	16	22	"Churn"	0
28	0.929533617424242	16	22	"Churn"	0
29	0.872323487077585	16	22	"Churn"	0
30	0.89638189856199	16	22	"Churn"	0
1	0.913039601564192	16	23	"Churn"	0
2	0.911697635135135	17	23	"Churn"	0
3	0.878399378399378	17	23	"Churn"	0
4	0.887306382774661	16	23	"Churn"	0
5	0.892524857954546	15	23	"Churn"	0
6	0.875904593117708	18	23	"Churn"	0
7	0.937566082238256	16	23	"Churn"	0
8	0.89083754372328	18	23	"Churn"	0
9	0.874324127906977	17	23	"Churn"	0
10	0.896389878956841	15	23	"Churn"	0
11	0.914160520717898	18	23	"Churn"	0
12	0.920781917994559	15	23	"Churn"	0
13	0.90190244510978	15	23	"Churn"	0
14	0.905428425077728	16	23	"Churn"	0
15	0.900689440133038	19	23	"Churn"	0
16	0.911968946757137	16	23	"Churn"	0
17	0.89714530228009	18	23	"Churn"	0
18	0.886973531389449	16	23	"Churn"	0
19	0.898617880175257	15	23	"Churn"	0
20	0.8562624750499	17	23	"Churn"	0
21	0.8919978957213	16	23	"Churn"	0
22	0.888575179801782	17	23	"Churn"	0
23	0.905166354962059	16	23	"Churn"	0
24	0.874402225378788	16	23	"Churn"	0
25	0.903159306847831	17	23	"Churn"	0
26	0.897493378125202	15	23	"Churn"	0
27	0.872455383632297	16	23	"Churn"	0
28	0.883070889894419	17	23	"Churn"	0
29	0.884736776447106	18	23	"Churn"	0
30	0.915441041628461	18	23	"Churn"	0
1	0.8866984534507	16	24	"Churn"	0
2	0.891190370698567	17	24	"Churn"	0
3	0.905482784431138	15	24	"Churn"	0
4	0.880339014951006	17	24	"Churn"	0
5	0.913857739485021	17	24	"Churn"	0
6	0.888157223072996	16	24	"Churn"	0
7	0.897048688032295	18	24	"Churn"	0
8	0.912342515481529	16	24	"Churn"	0
9	0.915961104269294	16	24	"Churn"	0
10	0.902418117297271	15	24	"Churn"	0
11	0.9124750499002	16	24	"Churn"	0
12	0.91459506570126	16	24	"Churn"	0
13	0.914316742081448	20	24	"Churn"	0
14	0.917852187028658	18	24	"Churn"	0
15	0.931082578623562	16	24	"Churn"	0
16	0.920396803399852	18	24	"Churn"	0
17	0.90323060978951	15	24	"Churn"	0
18	0.883806701559934	15	24	"Churn"	0
19	0.89184929009187	16	24	"Churn"	0
20	0.893497101532457	16	24	"Churn"	0
21	0.908817608193377	18	24	"Churn"	0
22	0.909534534534535	17	24	"Churn"	0
23	0.912608109441284	17	24	"Churn"	0
24	0.914344480652236	17	24	"Churn"	0
25	0.885242594617107	15	24	"Churn"	0
26	0.922856137970883	17	24	"Churn"	0
27	0.883380623737718	16	24	"Churn"	0
28	0.884073808895756	16	24	"Churn"	0
29	0.914911255982214	16	24	"Churn"	0
30	0.904482949265389	16	24	"Churn"	0
1	0.928828104049343	15	25	"Churn"	0
2	0.929041916167665	19	25	"Churn"	0
3	0.921590156505978	16	25	"Churn"	0
4	0.908860085227273	17	25	"Churn"	0
5	0.90832744682521	17	25	"Churn"	0
6	0.888698846352522	17	25	"Churn"	0
7	0.928593290483985	15	25	"Churn"	0
8	0.906718236863711	16	25	"Churn"	0
9	0.8989090338278	18	25	"Churn"	0
10	0.917149871405191	16	25	"Churn"	0
11	0.907664284713465	16	25	"Churn"	0
12	0.926700691259125	17	25	"Churn"	0
13	0.941389708292363	15	25	"Churn"	0
14	0.916476389428682	18	25	"Churn"	0
15	0.906179576217136	16	25	"Churn"	0
16	0.875467814371258	15	25	"Churn"	0
17	0.908990196195218	18	25	"Churn"	0
18	0.891669500582977	16	25	"Churn"	0
19	0.907816836813704	18	25	"Churn"	0
20	0.914365468409586	17	25	"Churn"	0
21	0.877343787464633	15	25	"Churn"	0
22	0.89689807617567	15	25	"Churn"	0
23	0.905424288617886	17	25	"Churn"	0
24	0.907920564770705	17	25	"Churn"	0
25	0.902003645393068	15	25	"Churn"	0
26	0.934414367853221	15	25	"Churn"	0
27	0.878780404923981	18	25	"Churn"	0
28	0.904928587494377	17	25	"Churn"	0
29	0.893570248736883	16	25	"Churn"	0
30	0.90541055666075	18	25	"Churn"	0
1	0.884767170813682	19	26	"Churn"	0
2	0.890184391230088	16	26	"Churn"	0
3	0.906150199600798	16	26	"Churn"	0
4	0.916266126992158	19	26	"Churn"	0
5	0.906891512742577	15	26	"Churn"	0
6	0.883602745164767	15	26	"Churn"	0
7	0.900628102252918	18	26	"Churn"	0
8	0.889267814749218	15	26	"Churn"	0
9	0.873244100526334	18	26	"Churn"	0
10	0.901595708745997	17	26	"Churn"	0
11	0.919806938159879	15	26	"Churn"	0
12	0.869238651724589	16	26	"Churn"	0
13	0.899093991115268	16	26	"Churn"	0
14	0.916729651703074	19	26	"Churn"	0
15	0.876092670701143	16	26	"Churn"	0
16	0.914200134482548	16	26	"Churn"	0
17	0.924625061050425	16	26	"Churn"	0
18	0.888575708061002	18	26	"Churn"	0
19	0.892276192988406	17	26	"Churn"	0
20	0.887955729166667	18	26	"Churn"	0
21	0.915235046072154	18	26	"Churn"	0
22	0.901819434081387	18	26	"Churn"	0
23	0.925607014106091	17	26	"Churn"	0
24	0.878195224278052	17	26	"Churn"	0
25	0.904818199997647	16	26	"Churn"	0
26	0.893754925833127	16	26	"Churn"	0
27	0.907093454790823	16	26	"Churn"	0
28	0.915393372122439	15	26	"Churn"	0
29	0.868622884097352	16	26	"Churn"	0
30	0.884840149153371	18	26	"Churn"	0
1	0.907806297365572	17	27	"Churn"	0
2	0.912801141166526	16	27	"Churn"	0
3	0.893120407138619	17	27	"Churn"	0
4	0.94097978524208	16	27	"Churn"	0
5	0.957888997302416	15	27	"Churn"	0
6	0.875656123054453	18	27	"Churn"	0
7	0.939417846880131	16	27	"Churn"	0
8	0.884167032616073	17	27	"Churn"	0
9	0.884339778468714	18	27	"Churn"	0
10	0.913575020525452	16	27	"Churn"	0
11	0.886747402858291	14	27	"Churn"	0
12	0.909389574426739	17	27	"Churn"	0
13	0.898360558712121	18	27	"Churn"	0
14	0.920894254910648	15	27	"Churn"	0
15	0.883085576536762	16	27	"Churn"	0
16	0.88254499401629	16	27	"Churn"	0
17	0.883559577677225	16	27	"Churn"	0
18	0.905737659487202	15	27	"Churn"	0
19	0.895977945158273	16	27	"Churn"	0
20	0.877543076905202	15	27	"Churn"	0
21	0.884396569755281	15	27	"Churn"	0
22	0.868108597285068	18	27	"Churn"	0
23	0.854497051218363	16	27	"Churn"	0
24	0.924904277656552	16	27	"Churn"	0
25	0.906786276283346	16	27	"Churn"	0
26	0.892550337222468	17	27	"Churn"	0
27	0.925453878598936	17	27	"Churn"	0
28	0.925952146837103	19	27	"Churn"	0
29	0.888761081483031	17	27	"Churn"	0
30	0.896407791550721	18	27	"Churn"	0
1	0.89389416390927	17	28	"Churn"	0
2	0.858366563284596	15	28	"Churn"	0
3	0.895693144447255	17	28	"Churn"	0
4	0.889343181218676	15	28	"Churn"	0
5	0.912095605090017	19	28	"Churn"	0
6	0.900938947007374	18	28	"Churn"	0
7	0.917003493013972	17	28	"Churn"	0
8	0.92452696477925	15	28	"Churn"	0
9	0.926709496381628	17	28	"Churn"	0
10	0.926443788921665	17	28	"Churn"	0
11	0.882195218260792	17	28	"Churn"	0
12	0.912035611658456	16	28	"Churn"	0
13	0.891576938803326	18	28	"Churn"	0
14	0.888558113828491	19	28	"Churn"	0
15	0.927080065530343	16	28	"Churn"	0
16	0.914175812541906	16	28	"Churn"	0
17	0.893442234848485	16	28	"Churn"	0
18	0.894785748106061	16	28	"Churn"	0
19	0.901239106753813	17	28	"Churn"	0
20	0.90470773225964	16	28	"Churn"	0
21	0.922500369221681	16	28	"Churn"	0
22	0.90494983277592	18	28	"Churn"	0
23	0.940659326357437	21	28	"Churn"	0
24	0.882241164340862	16	28	"Churn"	0
25	0.907455870279146	18	28	"Churn"	0
26	0.898066637283048	16	28	"Churn"	0
27	0.906353752630348	16	28	"Churn"	0
28	0.911751497005988	16	28	"Churn"	0
29	0.88561626746507	17	28	"Churn"	0
30	0.893038922155689	18	28	"Churn"	0
1	0.895823212203653	16	29	"Churn"	0
2	0.904586964013193	16	29	"Churn"	0
3	0.910526880055273	17	29	"Churn"	0
4	0.902575900170797	18	29	"Churn"	0
5	0.907013290229885	17	29	"Churn"	0
6	0.894290458076747	15	29	"Churn"	0
7	0.895647907252727	16	29	"Churn"	0
8	0.930682385229541	17	29	"Churn"	0
9	0.90598633989554	16	29	"Churn"	0
10	0.901427385480813	15	29	"Churn"	0
11	0.896574853542067	16	29	"Churn"	0
12	0.93946419371458	18	29	"Churn"	0
13	0.887861221877615	19	29	"Churn"	0
14	0.910950226244344	17	29	"Churn"	0
15	0.893728200322765	16	29	"Churn"	0
16	0.879453795616938	16	29	"Churn"	0
17	0.929653078364235	16	29	"Churn"	0
18	0.873117897727273	16	29	"Churn"	0
19	0.858881216131971	16	29	"Churn"	0
20	0.932304508902574	16	29	"Churn"	0
21	0.91046673412598	16	29	"Churn"	0
22	0.897440366226312	18	29	"Churn"	0
23	0.922839180050719	18	29	"Churn"	0
24	0.91465175027066	21	29	"Churn"	0
25	0.906378781532475	17	29	"Churn"	0
26	0.890678192570904	16	29	"Churn"	0
27	0.90954538915264	19	29	"Churn"	0
28	0.917010142774081	17	29	"Churn"	0
29	0.909395530619096	19	29	"Churn"	0
30	0.910017776848269	16	29	"Churn"	0
1	0.911294534245354	16	30	"Churn"	0
2	0.904906956136464	17	30	"Churn"	0
3	0.914340069860279	19	30	"Churn"	0
4	0.913830274945172	15	30	"Churn"	0
5	0.926994916798542	17	30	"Churn"	0
6	0.898317733367063	16	30	"Churn"	0
7	0.845523221919938	16	30	"Churn"	0
8	0.913241560144215	17	30	"Churn"	0
9	0.901845715730502	17	30	"Churn"	0
10	0.899994081439394	19	30	"Churn"	0
11	0.928418607494346	17	30	"Churn"	0
12	0.910515389835922	17	30	"Churn"	0
13	0.906212137252826	14	30	"Churn"	0
14	0.881229445990387	14	30	"Churn"	0
15	0.869086104269294	16	30	"Churn"	0
16	0.900757992542331	17	30	"Churn"	0
17	0.898260869565217	14	30	"Churn"	0
18	0.906131634323124	16	30	"Churn"	0
19	0.89569475240207	16	30	"Churn"	0
20	0.895092334935492	16	30	"Churn"	0
21	0.891484631400642	17	30	"Churn"	0
22	0.907093481491052	14	30	"Churn"	0
23	0.860084464555053	19	30	"Churn"	0
24	0.917331073182137	18	30	"Churn"	0
25	0.891386216349289	16	30	"Churn"	0
26	0.866479697597854	15	30	"Churn"	0
27	0.8638671875	14	30	"Churn"	0
28	0.891313649978605	17	30	"Churn"	0
29	0.899837104072398	16	30	"Churn"	0
30	0.881244780087283	16	30	"Churn"	0
1	0.675308449164454	1	1	"Churn"	0.025
2	0.708025568181818	1	1	"Churn"	0.025
3	0.733077072162284	1	1	"Churn"	0.025
4	0.720566048437411	1	1	"Churn"	0.025
5	0.70265285299427	1	1	"Churn"	0.025
6	0.674674504469491	1	1	"Churn"	0.025
7	0.698950226244344	1	1	"Churn"	0.025
8	0.69938810122934	1	1	"Churn"	0.025
9	0.703514445021092	1	1	"Churn"	0.025
10	0.722395683866154	1	1	"Churn"	0.025
11	0.69783723522854	1	1	"Churn"	0.025
12	0.692942069314445	1	1	"Churn"	0.025
13	0.704185494545621	1	1	"Churn"	0.025
14	0.686334518691068	1	1	"Churn"	0.025
15	0.661727042062254	1	1	"Churn"	0.025
16	0.674749262536873	1	1	"Churn"	0.025
17	0.703863316828657	1	1	"Churn"	0.025
18	0.694813666125142	1	1	"Churn"	0.025
19	0.682951912473515	1	1	"Churn"	0.025
20	0.5	0	1	"Churn"	0.025
21	0.70675204331303	1	1	"Churn"	0.025
22	0.696228798267773	1	1	"Churn"	0.025
23	0.686073541842773	1	1	"Churn"	0.025
24	0.701853550454453	1	1	"Churn"	0.025
25	0.685212669683258	1	1	"Churn"	0.025
26	0.68385460693153	1	1	"Churn"	0.025
27	0.697839103174883	1	1	"Churn"	0.025
28	0.690309161620637	1	1	"Churn"	0.025
29	0.696485115227092	1	1	"Churn"	0.025
30	0.673538065684301	1	1	"Churn"	0.025
1	0.693497129793621	2	2	"Churn"	0.025
2	0.722648567119155	2	2	"Churn"	0.025
3	0.718009049773756	2	2	"Churn"	0.025
4	0.689184842817492	2	2	"Churn"	0.025
5	0.700864941348304	2	2	"Churn"	0.025
6	0.706429740472294	2	2	"Churn"	0.025
7	0.717447916666667	2	2	"Churn"	0.025
8	0.672742141326031	2	2	"Churn"	0.025
9	0.724045029091829	2	2	"Churn"	0.025
10	0.693437395099026	2	2	"Churn"	0.025
11	0.670525534905513	2	2	"Churn"	0.025
12	0.692549270097276	2	2	"Churn"	0.025
13	0.680117696511139	2	2	"Churn"	0.025
14	0.700048818279262	2	2	"Churn"	0.025
15	0.695733532934132	2	2	"Churn"	0.025
16	0.722782258064516	2	2	"Churn"	0.025
17	0.721772116918516	2	2	"Churn"	0.025
18	0.705646306818182	2	2	"Churn"	0.025
19	0.703839827576428	2	2	"Churn"	0.025
20	0.727191022153129	2	2	"Churn"	0.025
21	0.87907285605869	2	2	"Churn"	0.025
22	0.725705329153605	2	2	"Churn"	0.025
23	0.879046757164404	2	2	"Churn"	0.025
24	0.737323388962733	2	2	"Churn"	0.025
25	0.715007029769546	2	2	"Churn"	0.025
26	0.722104228121927	2	2	"Churn"	0.025
27	0.689957583400206	2	2	"Churn"	0.025
28	0.688618607954545	2	2	"Churn"	0.025
29	0.727044711014177	2	2	"Churn"	0.025
30	0.70152144909688	2	2	"Churn"	0.025
1	0.701647393242458	3	3	"Churn"	0.025
2	0.733083832335329	2	3	"Churn"	0.025
3	0.717083887165854	2	3	"Churn"	0.025
4	0.702221201859611	2	3	"Churn"	0.025
5	0.827624692118227	3	3	"Churn"	0.025
6	0.872389753033641	3	3	"Churn"	0.025
7	0.91202678087924	3	3	"Churn"	0.025
8	0.717815987933635	2	3	"Churn"	0.025
9	0.892199095022624	3	3	"Churn"	0.025
10	0.88798826334128	3	3	"Churn"	0.025
11	0.883882965850179	3	3	"Churn"	0.025
12	0.879973236522235	3	3	"Churn"	0.025
13	0.688856112749918	2	3	"Churn"	0.025
14	0.902376495944643	3	3	"Churn"	0.025
15	0.705485426929392	2	3	"Churn"	0.025
16	0.880404683249126	3	3	"Churn"	0.025
17	0.712754819964475	2	3	"Churn"	0.025
18	0.882871756487026	3	3	"Churn"	0.025
19	0.876677577741408	3	3	"Churn"	0.025
20	0.890772964015151	3	3	"Churn"	0.025
21	0.877702341624563	3	3	"Churn"	0.025
22	0.877045304076421	3	3	"Churn"	0.025
23	0.716527866752082	2	3	"Churn"	0.025
24	0.899654725938714	3	3	"Churn"	0.025
25	0.681329661775129	2	3	"Churn"	0.025
26	0.89221343319704	3	3	"Churn"	0.025
27	0.724484334472395	3	3	"Churn"	0.025
28	0.884510931580629	3	3	"Churn"	0.025
29	0.881797649715919	3	3	"Churn"	0.025
30	0.681633609245666	2	3	"Churn"	0.025
1	0.880370774263904	4	4	"Churn"	0.025
2	0.900254160072891	4	4	"Churn"	0.025
3	0.897370631177725	4	4	"Churn"	0.025
4	0.914525180918624	4	4	"Churn"	0.025
5	0.921539781052331	4	4	"Churn"	0.025
6	0.937827506477512	4	4	"Churn"	0.025
7	0.893550560016906	4	4	"Churn"	0.025
8	0.90580786872537	4	4	"Churn"	0.025
9	0.91171412968966	4	4	"Churn"	0.025
10	0.905148732438584	4	4	"Churn"	0.025
11	0.923061627668309	4	4	"Churn"	0.025
12	0.909878077651515	4	4	"Churn"	0.025
13	0.922577789020997	4	4	"Churn"	0.025
14	0.920306469486797	4	4	"Churn"	0.025
15	0.906654605425097	4	4	"Churn"	0.025
16	0.927308102849576	4	4	"Churn"	0.025
17	0.904211472480735	4	4	"Churn"	0.025
18	0.923082497212932	4	4	"Churn"	0.025
19	0.892799415024631	4	4	"Churn"	0.025
20	0.942962934041335	4	4	"Churn"	0.025
21	0.917488246839198	4	4	"Churn"	0.025
22	0.888605660492695	4	4	"Churn"	0.025
23	0.915942294761294	4	4	"Churn"	0.025
24	0.898783682634731	4	4	"Churn"	0.025
25	0.930741932539139	4	4	"Churn"	0.025
26	0.912494081439394	4	4	"Churn"	0.025
27	0.925903362378772	4	4	"Churn"	0.025
28	0.926849275587234	4	4	"Churn"	0.025
29	0.92771501190999	4	4	"Churn"	0.025
30	0.910827811228094	4	4	"Churn"	0.025
1	0.890933641975309	5	5	"Churn"	0.025
2	0.925601652298851	5	5	"Churn"	0.025
3	0.909604628489327	5	5	"Churn"	0.025
4	0.926525054466231	5	5	"Churn"	0.025
5	0.930729825449026	5	5	"Churn"	0.025
6	0.927176068239584	5	5	"Churn"	0.025
7	0.931286382106054	5	5	"Churn"	0.025
8	0.937390808727868	5	5	"Churn"	0.025
9	0.925329428989751	5	5	"Churn"	0.025
10	0.9217336579972	5	5	"Churn"	0.025
11	0.928485335476095	5	5	"Churn"	0.025
12	0.918084205665025	5	5	"Churn"	0.025
13	0.924281660822481	5	5	"Churn"	0.025
14	0.944632189421358	5	5	"Churn"	0.025
15	0.955408094758548	5	5	"Churn"	0.025
16	0.908088235294118	5	5	"Churn"	0.025
17	0.940372376603187	5	5	"Churn"	0.025
18	0.904137569035556	5	5	"Churn"	0.025
19	0.936752762382795	5	5	"Churn"	0.025
20	0.918001290021546	5	5	"Churn"	0.025
21	0.908888073843144	5	5	"Churn"	0.025
22	0.931766961552693	5	5	"Churn"	0.025
23	0.909903872483318	5	5	"Churn"	0.025
24	0.896187170777335	5	5	"Churn"	0.025
25	0.889185572503005	5	5	"Churn"	0.025
26	0.918943362098202	5	5	"Churn"	0.025
27	0.933470435823254	5	5	"Churn"	0.025
28	0.9286395173454	5	5	"Churn"	0.025
29	0.93192671998185	5	5	"Churn"	0.025
30	0.89603195538305	5	5	"Churn"	0.025
1	0.899867080194949	6	6	"Churn"	0.025
2	0.921840732526299	6	6	"Churn"	0.025
3	0.913485149180934	6	6	"Churn"	0.025
4	0.924816594991146	6	6	"Churn"	0.025
5	0.872132747681796	6	6	"Churn"	0.025
6	0.917545301017847	6	6	"Churn"	0.025
7	0.933807382620517	6	6	"Churn"	0.025
8	0.931352772174338	6	6	"Churn"	0.025
9	0.920655476695034	6	6	"Churn"	0.025
10	0.900431058930293	6	6	"Churn"	0.025
11	0.910049933995294	6	6	"Churn"	0.025
12	0.917602295409182	6	6	"Churn"	0.025
13	0.918650199600798	6	6	"Churn"	0.025
14	0.900603417299615	6	6	"Churn"	0.025
15	0.929925397124519	6	6	"Churn"	0.025
16	0.931010928961749	6	6	"Churn"	0.025
17	0.928806270623131	6	6	"Churn"	0.025
18	0.945842622763391	6	6	"Churn"	0.025
19	0.933075338123415	6	6	"Churn"	0.025
20	0.895149321266968	6	6	"Churn"	0.025
21	0.924315169851031	6	6	"Churn"	0.025
22	0.899877250409165	6	6	"Churn"	0.025
23	0.907820902501754	6	6	"Churn"	0.025
24	0.915585452513074	6	6	"Churn"	0.025
25	0.938851164079823	6	6	"Churn"	0.025
26	0.940216322517207	6	6	"Churn"	0.025
27	0.951076923076923	6	6	"Churn"	0.025
28	0.918456082394092	6	6	"Churn"	0.025
29	0.910008369024762	6	6	"Churn"	0.025
30	0.943254477657559	6	6	"Churn"	0.025
1	0.878924942641757	7	7	"Churn"	0.025
2	0.928056730475734	7	7	"Churn"	0.025
3	0.932395128909552	7	7	"Churn"	0.025
4	0.926094126913799	7	7	"Churn"	0.025
5	0.916669723088208	7	7	"Churn"	0.025
6	0.933426896207585	7	7	"Churn"	0.025
7	0.934900826353617	7	7	"Churn"	0.025
8	0.877315876768889	7	7	"Churn"	0.025
9	0.943268972914991	7	7	"Churn"	0.025
10	0.89241240530303	7	7	"Churn"	0.025
11	0.937487171592775	7	7	"Churn"	0.025
12	0.913778389188225	7	7	"Churn"	0.025
13	0.917336474501109	7	7	"Churn"	0.025
14	0.94908028101035	7	7	"Churn"	0.025
15	0.863789216248233	7	7	"Churn"	0.025
16	0.906889174154899	7	7	"Churn"	0.025
17	0.949725274725275	7	7	"Churn"	0.025
18	0.872771623715778	7	7	"Churn"	0.025
19	0.913370028409091	7	7	"Churn"	0.025
20	0.879001243217493	7	7	"Churn"	0.025
21	0.910678733031674	7	7	"Churn"	0.025
22	0.904960981047938	7	7	"Churn"	0.025
23	0.895063913470993	7	7	"Churn"	0.025
24	0.883318051225625	7	7	"Churn"	0.025
25	0.902146587843655	7	7	"Churn"	0.025
26	0.926554828150573	7	7	"Churn"	0.025
27	0.914870633557187	7	7	"Churn"	0.025
28	0.910261811243139	7	7	"Churn"	0.025
29	0.939408682634731	7	7	"Churn"	0.025
30	0.932140319142063	7	7	"Churn"	0.025
1	0.906525856626299	8	8	"Churn"	0.025
2	0.899505093517228	8	8	"Churn"	0.025
3	0.944619766009852	8	8	"Churn"	0.025
4	0.923815741492278	8	8	"Churn"	0.025
5	0.909202423581598	8	8	"Churn"	0.025
6	0.914871076858265	8	8	"Churn"	0.025
7	0.911943366592757	8	8	"Churn"	0.025
8	0.894097549333635	8	8	"Churn"	0.025
9	0.931727982162765	8	8	"Churn"	0.025
10	0.948633982035928	8	8	"Churn"	0.025
11	0.900290918289906	8	8	"Churn"	0.025
12	0.87747209653092	8	8	"Churn"	0.025
13	0.910485384821668	8	8	"Churn"	0.025
14	0.894991954947707	8	8	"Churn"	0.025
15	0.928725369458128	8	8	"Churn"	0.025
16	0.913370028409091	8	8	"Churn"	0.025
17	0.937064531213467	8	8	"Churn"	0.025
18	0.916572544098166	8	8	"Churn"	0.025
19	0.873784377287462	8	8	"Churn"	0.025
20	0.885472804391218	8	8	"Churn"	0.025
21	0.909413082063683	8	8	"Churn"	0.025
22	0.911241616734368	8	8	"Churn"	0.025
23	0.904286399511621	8	8	"Churn"	0.025
24	0.907663811352336	8	8	"Churn"	0.025
25	0.913999298573767	8	8	"Churn"	0.025
26	0.917472800669522	8	8	"Churn"	0.025
27	0.947171869754951	8	8	"Churn"	0.025
28	0.943580238359202	8	8	"Churn"	0.025
29	0.916960042757387	8	8	"Churn"	0.025
30	0.860748114630468	8	8	"Churn"	0.025
1	0.919146543560606	9	9	"Churn"	0.025
2	0.863617649480655	9	9	"Churn"	0.025
3	0.925044994177224	9	9	"Churn"	0.025
4	0.891353654539495	9	9	"Churn"	0.025
5	0.858594770088577	9	9	"Churn"	0.025
6	0.907894266620606	9	9	"Churn"	0.025
7	0.955406387363456	9	9	"Churn"	0.025
8	0.870105889889588	9	9	"Churn"	0.025
9	0.869795201405246	9	9	"Churn"	0.025
10	0.872084726867336	9	9	"Churn"	0.025
11	0.897225725094578	9	9	"Churn"	0.025
12	0.906765396741656	9	9	"Churn"	0.025
13	0.906842564870259	9	9	"Churn"	0.025
14	0.893538724860933	9	9	"Churn"	0.025
15	0.896722722837628	9	9	"Churn"	0.025
16	0.877021822849807	9	9	"Churn"	0.025
17	0.903702854522527	9	9	"Churn"	0.025
18	0.926183712121212	9	9	"Churn"	0.025
19	0.892819278830691	9	9	"Churn"	0.025
20	0.866976417304389	9	9	"Churn"	0.025
21	0.906721432967806	9	9	"Churn"	0.025
22	0.871947724406741	9	9	"Churn"	0.025
23	0.9262083834116	9	9	"Churn"	0.025
24	0.947663641896752	9	9	"Churn"	0.025
25	0.927566542311992	9	9	"Churn"	0.025
26	0.884485342814319	9	9	"Churn"	0.025
27	0.931408844631203	9	9	"Churn"	0.025
28	0.949306281809942	9	9	"Churn"	0.025
29	0.882685809749909	9	9	"Churn"	0.025
30	0.876259441833212	9	9	"Churn"	0.025
1	0.936285310269986	10	10	"Churn"	0.025
2	0.936260584352313	10	10	"Churn"	0.025
3	0.887765866938914	10	10	"Churn"	0.025
4	0.84021750496706	10	10	"Churn"	0.025
5	0.883061340028553	10	10	"Churn"	0.025
6	0.908169934640523	10	10	"Churn"	0.025
7	0.875403528416739	10	10	"Churn"	0.025
8	0.878302548515314	10	10	"Churn"	0.025
9	0.896124457485176	10	10	"Churn"	0.025
10	0.883223492204994	10	10	"Churn"	0.025
11	0.873189651878176	10	10	"Churn"	0.025
12	0.883188989881667	10	10	"Churn"	0.025
13	0.864192190787936	10	10	"Churn"	0.025
14	0.895556065990191	10	10	"Churn"	0.025
15	0.937790940666119	10	10	"Churn"	0.025
16	0.89303631548831	10	10	"Churn"	0.025
17	0.869418797348485	10	10	"Churn"	0.025
18	0.835613876319759	10	10	"Churn"	0.025
19	0.903488960252203	10	10	"Churn"	0.025
20	0.873855412789839	10	10	"Churn"	0.025
21	0.900148809523809	10	10	"Churn"	0.025
22	0.928792415169661	10	10	"Churn"	0.025
23	0.855577631380204	10	10	"Churn"	0.025
24	0.877769116292254	10	10	"Churn"	0.025
25	0.914642533936652	10	10	"Churn"	0.025
26	0.924677460156843	10	10	"Churn"	0.025
27	0.902402706469558	10	10	"Churn"	0.025
28	0.873375422654269	10	10	"Churn"	0.025
29	0.875803187452568	10	10	"Churn"	0.025
30	0.883092108501945	10	10	"Churn"	0.025
1	0.875230809812714	11	11	"Churn"	0.025
2	0.879894457217054	11	11	"Churn"	0.025
3	0.905194716775599	11	11	"Churn"	0.025
4	0.868848116803411	11	11	"Churn"	0.025
5	0.896016808712121	11	11	"Churn"	0.025
6	0.913704276146316	11	11	"Churn"	0.025
7	0.912238610291708	11	11	"Churn"	0.025
8	0.852264831202884	11	11	"Churn"	0.025
9	0.875792352657264	11	11	"Churn"	0.025
10	0.831471047208358	11	11	"Churn"	0.025
11	0.900562447693595	11	11	"Churn"	0.025
12	0.84695710180624	11	11	"Churn"	0.025
13	0.850466644056726	11	11	"Churn"	0.025
14	0.900092679687932	11	11	"Churn"	0.025
15	0.852407684630739	11	11	"Churn"	0.025
16	0.899372030519571	11	11	"Churn"	0.025
17	0.920822580427234	11	11	"Churn"	0.025
18	0.872837615563496	11	11	"Churn"	0.025
19	0.875670262936882	11	11	"Churn"	0.025
20	0.90751517641152	11	11	"Churn"	0.025
21	0.935450980392157	11	11	"Churn"	0.025
22	0.867167400688963	11	11	"Churn"	0.025
23	0.838358540684122	11	11	"Churn"	0.025
24	0.866343339264191	11	11	"Churn"	0.025
